pathway,pval,padj,log2err,ES,NES,size,leadingEdge,qvalue
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,0.00473540341009887,0.287500225877816,0.407017918923954,0.623644138426567,1.4984264646238,326,ESR1|KANK1|MYOC|PDE8B|CD44|PTPRR|FOXO1|PIM1|PTPRO|ITPR1|CNKSR3|MAP3K20|PDE1C|TGFBR3|GATA2|APCDD1L|SFRP4|CD109|TERT|GLI3|STRAP|VGLL4|TRIM32|SLMAP,0.275289233332132
GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION,0.00491211967483016,0.287500225877816,0.407017918923954,0.887730101521901,1.65586703152401,34,ESR1|GTF2A2,0.275289233332132
GOBP_MUSCLE_CELL_APOPTOTIC_PROCESS,0.00497544824952254,0.287500225877816,0.407017918923954,0.931130532520537,1.62905175549147,20,ESR1|FOXO1|LARGE1,0.275289233332132
GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT,0.00535557165295331,0.291900419820478,0.407017918923954,0.777441297736361,1.64656506467992,79,SH3PXD2A|RSPO3|PTPRR|SOX15|EDNRA|GATA2|TBX3|GLI3|MYH10|CDKN1A,0.279502537907075
GOBP_REGULATION_OF_DEFENSE_RESPONSE,0.00546466046875784,0.291900419820478,0.407017918923954,0.707375578517066,1.56054622578679,125,ESR1|PIM1|NLRP8|TRIM32|UCN|KAT5|RAB11FIP2|RBX1|PTGIS|KCNJ8|CLOCK|PRKCE|PTGER3,0.279502537907075
GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,0.00550907477591659,0.291900419820478,0.407017918923954,0.905902254059393,1.68450594447527,32,ESR1|TRIM32,0.279502537907075
GOBP_OVARIAN_FOLLICLE_DEVELOPMENT,0.00571758557420825,0.291900419820478,0.407017918923954,0.928824897005384,1.59994077922613,18,ESR1|BCL2,0.279502537907075
GOMF_KINASE_BINDING,0.00725029220999034,0.337250079461421,0.407017918923954,0.696314638982758,1.5811980351419,164,ESR1|MYOC|PDLIM5|PTPRR|TTC28|ATP1B1|EEF1A2|MYOM1|LDB3|MICAL2|PPP1CB|PGAM1|PRLR|CDKN1A|CSPG4|LRRC7|MAP3K13,0.322926062171483
GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY,0.00751698369086203,0.337250079461421,0.407017918923954,0.784344507097146,1.63241771605258,66,ESR1|TRIM32,0.322926062171483
GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS,0.00773452699037933,0.337250079461421,0.407017918923954,0.841000246219566,1.67213510039601,50,ESR1|PGR|PRLHR|TCF23|PRLR|PAPPA|UCN|BCL2,0.322926062171483
GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE,0.00799063076851249,0.337250079461421,0.380730400722792,0.67432918107345,1.54452806570272,191,ESR1|SYNE1|PGR|NUP107|AHI1|CC2D2B|ARFRP1|TERT|GLI3|ARL3|ROCK2|CDKN1A|SESN2,0.322926062171483
GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING,0.00820060484118842,0.337250079461421,0.380730400722792,0.711733432656191,1.556615502512,107,ESR1|EIF4E|GATA2|TBX3|TCF23|ID4|ASCL1|GTF2A2|TRIM32|RERG,0.322926062171483
GOBP_FIBROBLAST_PROLIFERATION,0.00832607781182326,0.337250079461421,0.380730400722792,0.892872574948578,1.63842641964873,27,ESR1|FN1|TRIM32|CDKN1A,0.322926062171483
GOBP_REGULATION_OF_IMMUNE_RESPONSE,0.00841701948774587,0.337250079461421,0.380730400722792,0.724221474628279,1.58651755536044,111,ESR1|PIM1|PCK1,0.322926062171483
GOBP_ACTIVATION_OF_IMMUNE_RESPONSE,0.00845314131494865,0.337250079461421,0.380730400722792,0.787555461957874,1.66359206558695,74,ESR1|TRIM32,0.322926062171483
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,0.00847917190864084,0.337250079461421,0.380730400722792,0.927999587635048,1.60770666197679,19,ESR1|ARID5B,0.322926062171483
GOMF_TRANSCRIPTION_REGULATOR_ACTIVITY,0.00849238917030908,0.337250079461421,0.380730400722792,0.599885611368154,1.44998453801819,355,ESR1|ZNF676|E2F6|FOXO1|RBPMS|SOX15|PGR|THRB|TWIST2|FOXP2|CPHXL|ATOH7|CUX1|DMRT3|GATA2|ALX3|TBX3|MITF|TCF23|ID4|GLI3|ASCL1|AFF3|LMX1A|ARID5B|KLF14|TRIM32|KCTD15|MAML3|ZEB1|CREB5|MRTFA|ACTN1,0.322926062171483
GOBP_RNA_POLYMERASE_II_PREINITIATION_COMPLEX_ASSEMBLY,0.00851800949060651,0.337250079461421,0.380730400722792,0.923429241948314,1.5711989545711,17,ESR1|GTF2A2,0.322926062171483
GOBP_HORMONE_METABOLIC_PROCESS,0.00879221587873835,0.341777409977138,0.380730400722792,0.834784636601826,1.65977679365484,50,ESR1|PDE8B|PRLHR|HSD17B6|ADH7,0.327261103449825
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE,0.0089632102945169,0.34220256445852,0.380730400722792,0.755487840290262,1.62145057295382,92,ESR1|PCK1|TRIM32,0.327668200351645
GOCC_PRECATALYTIC_SPLICEOSOME,0.00941576251970816,0.353071133470427,0.380730400722792,0.91359003777875,1.57369807985293,18,WBP4|PHF5A|SNRPE|LSM5,0.338075148803841
GOBP_INFLAMMATORY_RESPONSE,0.00957816919611074,0.353071133470427,0.380730400722792,0.698441781357994,1.57149220463378,144,ESR1|HSPG2|CD44|S1PR3|MAP3K20|ANO6|HRH1|FN1|NLRP8,0.338075148803841
GOBP_RESPONSE_TO_STARVATION,0.0100942115627949,0.360963691137662,0.380730400722792,0.83491799930814,1.61465678761106,43,ACAT1|FOXO1|CADPS2|PCK1|TRIM32|CDKN1A|SESN2|BCL2|KAT5|CAV1|GABARAPL2,0.34563248599413
GOBP_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY,0.0101299445595228,0.360963691137662,0.380730400722792,0.921754133928987,1.59688676758881,19,ESR1|GTF2A2,0.34563248599413
GOBP_OVULATION_CYCLE,0.0105801562590496,0.370825804620459,0.380730400722792,0.920342877174154,1.59444184528848,19,ESR1|PGR|MSTN,0.355075726086983
GOCC_OUTER_MEMBRANE,0.0108259025020517,0.372492758744941,0.380730400722792,0.804844888713559,1.63342966784591,59,SYNE1|MYOC|PGR|BOK|BCL2,0.356671879695305
GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION,0.0113383654139989,0.374880704637485,0.380730400722792,0.823845893070532,1.66957974347566,56,ESR1|PIM1,0.358958402399731
GOBP_STEROID_METABOLIC_PROCESS,0.0113972150614764,0.374880704637485,0.380730400722792,0.817627567724461,1.64927358443048,54,ESR1|PDE8B|HSD17B6|TTC39B|PRLR,0.358958402399731
GOMF_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING,0.0127142794693357,0.399695210062277,0.380730400722792,0.764600769879146,1.60010525743298,72,ESR1|GATA2|TBX3|TCF23|ID4|GTF2A2|TRIM32|RERG,0.382718961728162
GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,0.0128069597650946,0.399695210062277,0.380730400722792,0.887524145348116,1.64186205241156,29,ESR1|PIM1|ARID5B,0.382718961728162
GOBP_CELLULAR_RESPONSE_TO_STARVATION,0.0128994244594467,0.399695210062277,0.380730400722792,0.80989875915452,1.5258943409991,37,FOXO1|CADPS2|PCK1|TRIM32|CDKN1A|SESN2|BCL2|KAT5|CAV1|GABARAPL2|PRKAA2,0.382718961728162
GOBP_REGULATION_OF_HORMONE_LEVELS,0.0141989169891073,0.428965450593115,0.380730400722792,0.696996638287562,1.53038536924471,118,ESR1|PDE8B|FOXO1|PRLHR|HSD17B6|ADCY5|SLC9B2|TBX3|TACR3|TACR2,0.410746007795965
GOMF_CIS_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING,0.0143853674040709,0.428965450593115,0.380730400722792,0.660650450201287,1.51324148123847,202,ESR1|ZNF676|E2F6|FOXO1|SOX15|PGR|THRB|FOXP2|CPHXL|ATOH7|DMRT3|GATA2|TBX3|MITF|GLI3|ASCL1|KLF14|ZEB1|CREB5,0.410746007795965
GOCC_ORGANELLE_ENVELOPE_LUMEN,0.0144459833688982,0.428965450593115,0.380730400722792,0.869106136185754,1.59481486491796,27,MYOC|CYCS,0.410746007795965
GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM,0.0148523666993157,0.429113401193674,0.380730400722792,0.631615434824504,1.43896923057217,178,ESR1|PIM1|LEAP2|ATP1B1|TRIM32|PSMD7,0.410887674493007
GOBP_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION,0.0150341474002313,0.429113401193674,0.380730400722792,0.736317612647188,1.56182770379949,84,ESR1|CAP2|CACNA1C|EDNRA|PIM1|EEF1A2|ARID5B|PRLR|CDKN1A|SESN2|MAP3K13,0.410887674493007
GOBP_REGULATION_OF_CILIUM_ASSEMBLY,0.015348313462983,0.429113401193674,0.380730400722792,0.895275543880464,1.54215057748383,18,SYNE1|TBC1D1|TRIM32,0.410887674493007
GOBP_MAMMARY_GLAND_DEVELOPMENT,0.0158459359690658,0.429113401193674,0.352487857583619,0.827164638306466,1.53391262629632,30,ESR1|PGR|TBX3|GLI3|PRLR,0.410887674493007
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE,0.0160294393883999,0.429113401193674,0.352487857583619,0.811014566036221,1.63951037607873,57,ESR1|NLRP8,0.410887674493007
GOBP_REGULATION_OF_CATALYTIC_ACTIVITY,0.0161387921614611,0.429113401193674,0.352487857583619,0.734596603585786,1.59151802373494,100,ESR1|CAP2|CACNA1C|EDNRA|PIM1|EEF1A2|PRLR|CDKN1A|SESN2,0.410887674493007
GOMF_ATPASE_BINDING,0.0165418295754889,0.429113401193674,0.352487857583619,0.863826219239503,1.56412662913595,25,ESR1|PGR|ATP1B1|TMEM106B,0.410887674493007
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION,0.017136413242,0.429113401193674,0.352487857583619,0.88854909166136,1.5305639746273,18,SYNE1|PGR|CAV1,0.410887674493007
GOBP_RESPONSE_TO_ESTRADIOL,0.017306488396156,0.429113401193674,0.352487857583619,0.858527446569847,1.57540290733491,27,ESR1|TACR3,0.410887674493007
GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY,0.0178444714509389,0.429113401193674,0.352487857583619,0.801091569132731,1.49978759241988,35,KANK1|RSPO3|SFRP4|TERT|RSPO1,0.410887674493007
GOMF_LIPID_BINDING,0.0179228313771529,0.429113401193674,0.352487857583619,0.651166342710532,1.48435750774169,171,ESR1|SH3PXD2A|DGKB|PGR|ADH5|S1PR3|ITPR1|CADPS2|PSD|KCNH1|ANXA5|SYT9,0.410887674493007
GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING,0.0180637072532416,0.429113401193674,0.352487857583619,0.675508207509379,1.51333518119909,139,SH3PXD2A|RSPO3|PTPRR|SOX15|EDNRA|GATA2|ALX3|TBX3|GLI3|MYH10|ZEB1|CDKN1A,0.410887674493007
GOCC_P_BODY,0.0195205534489817,0.448762830902396,0.352487857583619,0.875648534985365,1.57284047747886,24,SYNE1|RBPMS|EIF4E,0.429702534284549
GOBP_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS,0.0198769124368941,0.448953831077807,0.352487857583619,0.908820559311453,1.53373910046928,15,ESR1|INSR,0.429885422112531
