gene,beta,beta_se,beta_z,pvalue,tau_star,tau_star_se,tau_star_z,celltype,run_prefix,gwas,h2_obs,n_snps,annot_sd,deltaZ,gene_symbol,type,modality
ENSG00000089195,2.45971470922396e-08,5.46375908349815e-09,4.5018725599613,3.36786838005239e-06,0.0428233882856844,0.00951235018657493,4.5018725599613,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0521811682494189,TRMT6,Gene,Expression
ENSG00000236780,2.46066233687602e-08,5.53189966988375e-09,4.44813261938232,4.33100228513432e-06,0.0428398863887946,0.0096309822693064,4.44813261938232,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.105921108828399,LINC01829,Gene,Expression
ENSG00000229140,2.4619867873621e-08,5.5357459810093e-09,4.44743453873803,4.34509647119737e-06,0.042862944939942,0.00963767865869577,4.44743453873803,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.106619189472684,CCDC26,Gene,Expression
ENSG00000283567,2.46441317278846e-08,5.18999248676865e-09,4.74839449011002,1.02518903157204e-06,0.0429051880687301,0.00903572526631754,4.74839449011002,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,-0.194340761899302,C19orf85,Gene,Expression
ENSG00000235495,2.46805320893959e-08,5.52893882945009e-09,4.46388228387229,4.02438977782318e-06,0.0429685607358483,0.00962582747557902,4.46388228387229,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0901714443384245,AC007422.1,Gene,Expression
ENSG00000186714,2.46845327013729e-08,5.55305706749313e-09,4.4452150232478,4.39020010308105e-06,0.0429755257614844,0.00966781708797637,4.4452150232478,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.108838704962917,CCDC73,Gene,Expression
ENSG00000254532,2.47123967755033e-08,5.54902366603675e-09,4.45346754002105,4.22472435287566e-06,0.0430240368372296,0.00966079497618305,4.45346754002105,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.10058618818967,AL358944.1,Gene,Expression
ENSG00000070950,2.47130529946757e-08,5.51763930289938e-09,4.4789178193815,3.75112037101001e-06,0.0430251793082779,0.00960615511231222,4.4789178193815,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0751359088292238,RAD18,Gene,Expression
ENSG00000178997,2.47177778399042e-08,5.4888356902038e-09,4.50328252383638,3.34559181025542e-06,0.0430334052167968,0.00955600830927577,4.50328252383638,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0507712043743416,EXD1,Gene,Expression
ENSG00000180767,2.47823679668269e-08,5.55309306739209e-09,4.46280436255421,4.04469525398644e-06,0.0431458559849393,0.00966787976344217,4.46280436255421,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0912493656565134,CHST13,Gene,Expression
ENSG00000101187,2.47980608033536e-08,5.52577418031867e-09,4.48770796527981,3.59967611956667e-06,0.04317317705715,0.00962031785293722,4.48770796527981,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0663457629309052,SLCO4A1,Gene,Expression
ENSG00000153157,2.47982656080801e-08,5.43162184692916e-09,4.56553609712357,2.49109726218797e-06,0.0431735336201405,0.0094563995775526,4.56553609712357,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,-0.0114823689128514,SYCP2L,Gene,Expression
ENSG00000178084,2.48207077773249e-08,5.52454007863159e-09,4.49280979485136,3.51447797836298e-06,0.0432126052134411,0.00961816929418237,4.49280979485136,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0612439333593606,HTR3C,Gene,Expression
ENSG00000107443,2.48229447954787e-08,5.56360061400891e-09,4.46166907325726,4.06618728643568e-06,0.043216499839783,0.00968617329752621,4.46166907325726,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0923846549534604,CCNJ,Gene,Expression
ENSG00000283247,2.4839921173764e-08,5.53080381419988e-09,4.49119549494588,3.54122522647915e-06,0.0432460555454212,0.00962907439546724,4.49119549494588,Germcells,postnatal_ovary,age-at-menopause_Ruth2021,0.1831,1171095,0.272202748458661,0.0628582332648344,CCDC201,Gene,Expression
